center,left,right,steering,throttle,brake,speed
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_56_892.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_56_892.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_56_892.jpg,0,0,0,5.174297
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_56_958.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_56_958.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_56_958.jpg,0,0,0,5.14276
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_57_026.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_57_026.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_57_026.jpg,-0.15,0,0,5.096984
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_57_094.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_57_094.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_57_094.jpg,-0.3,0,0,5.054671
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_57_166.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_57_166.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_57_166.jpg,-0.5000001,0,0,4.988471
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_57_239.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_57_239.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_57_239.jpg,-0.6500001,0,0,4.931602
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_57_308.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_57_308.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_57_308.jpg,-0.6429661,0,0,4.866365
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_57_380.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_57_380.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_57_380.jpg,-0.4530602,0,0,4.846586
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_57_456.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_57_456.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_57_456.jpg,-0.2001751,0,0,4.814349
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_57_531.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_57_531.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_57_531.jpg,0,0,0,4.772062
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_57_597.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_57_597.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_57_597.jpg,0,0,0,4.743054
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_57_668.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_57_668.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_57_668.jpg,0,0,0,4.705981
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_57_735.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_57_735.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_57_735.jpg,0,0,0,4.678427
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_57_809.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_57_809.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_57_809.jpg,0,0,0,4.641933
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_57_883.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_57_883.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_57_883.jpg,0,0,0,4.614429
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_57_951.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_57_951.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_57_951.jpg,0,0,0,4.577815
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_58_039.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_58_039.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_58_039.jpg,0,0.2098652,0,4.63443
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_58_113.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_58_113.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_58_113.jpg,0,0.43218,0,4.913263
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_58_187.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_58_187.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_58_187.jpg,0,0.209694,0,5.166616
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_58_263.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_58_263.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_58_263.jpg,0,0.016065,0,5.19708
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_58_330.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_58_330.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_58_330.jpg,-0.05,0,0,5.155759
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_58_404.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_58_404.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_58_404.jpg,-0.2,0,0,5.117946
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_58_474.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_58_474.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_58_474.jpg,-0.4,0,0,5.056227
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_58_543.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_58_543.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_58_543.jpg,-0.5500001,0,0,5.002982
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_58_613.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_58_613.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_58_613.jpg,-0.7500002,0,0,4.922378
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_58_681.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_58_681.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_58_681.jpg,-0.6898232,0,0,4.875917
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_58_749.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_58_749.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_58_749.jpg,-0.4609443,0,0,4.850473
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_58_823.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_58_823.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_58_823.jpg,-0.2855131,0,0,4.827729
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_58_891.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_58_891.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_58_891.jpg,-0.03457814,0,0,4.786957
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_58_966.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_58_966.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_58_966.jpg,0,0,0,4.74683
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_59_035.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_59_035.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_59_035.jpg,0,0,0,4.718604
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_59_103.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_59_103.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_59_103.jpg,0,0.06052798,0,4.702403
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_59_179.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_59_179.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_59_179.jpg,0,0.2840579,0,4.849192
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_59_252.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_59_252.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_59_252.jpg,0,0.5351788,0,5.226066
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_59_320.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_59_320.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_59_320.jpg,0,0.7115158,0,5.655458
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_59_392.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_59_392.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_59_392.jpg,0,0.954384,0,6.435188
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_59_464.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_59_464.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_59_464.jpg,0,1,0,7.119223
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_59_536.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_59_536.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_59_536.jpg,0,1,0,8.029076
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_59_606.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_59_606.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_59_606.jpg,0,1,0,8.931672
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_59_673.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_59_673.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_59_673.jpg,0,1,0,9.603927
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_59_748.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_59_748.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_59_748.jpg,0,1,0,10.49391
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_59_823.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_59_823.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_59_823.jpg,0,0.914209,0,11.13654
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_59_898.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_59_898.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_59_898.jpg,0,0.68899,0,12.00271
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_45_59_972.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_45_59_972.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_45_59_972.jpg,-0.2,0.439078,0,12.10168
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_46_00_039.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_46_00_039.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_46_00_039.jpg,-0.35,0.2665571,0,12.28745
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_46_00_112.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_46_00_112.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_46_00_112.jpg,-0.5500001,0.0190661,0,12.26495
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_46_00_191.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_46_00_191.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_46_00_191.jpg,-0.8116081,0,0,11.9749
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_46_00_257.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_46_00_257.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_46_00_257.jpg,-0.632064,0,0,12.13744
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_46_00_331.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_46_00_331.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_46_00_331.jpg,-0.389451,0,0,12.12883
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_46_00_399.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_46_00_399.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_46_00_399.jpg,-0.2125949,0,0,11.86051
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_46_00_467.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_46_00_467.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_46_00_467.jpg,0,0,0,11.72794
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_46_00_538.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_46_00_538.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_46_00_538.jpg,0,0,0,11.60303
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_46_00_608.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_46_00_608.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_46_00_608.jpg,0,0,0,11.51828
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_46_00_674.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_46_00_674.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_46_00_674.jpg,0,0.05819106,0,11.50533
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_46_00_749.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_46_00_749.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_46_00_749.jpg,0,0.3047311,0,11.63427
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_46_00_824.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_46_00_824.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_46_00_824.jpg,0,0.4791901,0,11.85225
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_46_00_901.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_46_00_901.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_46_00_901.jpg,0,0.7163821,0,12.49566
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_46_00_976.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_46_00_976.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_46_00_976.jpg,0,0.960813,0,12.85821
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_46_01_050.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_46_01_050.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_46_01_050.jpg,0,1,0,13.89116
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_46_01_118.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_46_01_118.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_46_01_118.jpg,0,0.973675,0,14.63383
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_46_01_192.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_46_01_192.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_46_01_192.jpg,-0.1,0.7158609,0,15.26516
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_46_01_264.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_46_01_264.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_46_01_264.jpg,-0.25,0.552649,0,15.53701
/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/center_2017_05_03_20_46_01_335.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/left_2017_05_03_20_46_01_335.jpg,/Users/jianguozhang/Documents/Deep learning Projects/CarND-Behavioral-Cloning-P3/data/IMG/right_2017_05_03_20_46_01_335.jpg,-0.45,0.313345,0,15.75437
